89,110.25,0,0,0,1,300,1.3,1,15,0.02,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,590,1,1,46752,23610,91.855,5.2013e-09,290.03,2.6006e-10,14.502,48.137,7.7628,2.6675,-0.0010467,6.8306e-09,0.010215,4.9587e-05,3.3962e-11,9.8122e-10,9.4905e-10,8.8981e-07,9.6394e-07,-0.0010467
90,110.25,10,0,0,1,300,1.3,1,15,0.02,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,1015,1,2.1333,46752,23610,91.855,5.2013e-09,290.03,2.6006e-10,14.502,48.137,7.7628,2.6675,1.0631,2.3627e-06,0.02589,-0.0022535,3.526e-10,7.3864e-10,1.4209e-08,9.2478e-07,9.6931e-07,1.0631
91,110.25,15,0,0,1,300,1.3,1,15,0.02,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,1,24.6,46752,23610,91.855,5.2013e-09,290.03,2.6006e-10,14.502,48.137,7.7628,2.6675,1.1338,0.0060029,0.060933,0.019128,1.7944e-07,4.6114e-07,1.2712e-05,7.8498e-07,1.0024e-06,1.1376
92,110.25,17,0,0,1,300,1.3,1,15,0.02,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,4348,1,10.4,46752,23610,91.855,5.2013e-09,290.03,2.6006e-10,14.502,48.137,7.7628,2.6675,1.0335,7.5598e-06,0.10183,-0.0058834,2.6029e-10,4.662e-10,1.2844e-08,7.454e-07,8.446e-07,1.0335
93,110.25,18,0,0,1,300,1.3,1,15,0.02,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,1594,1,2.95,46752,23610,91.855,5.2013e-09,290.03,2.6006e-10,14.502,48.137,7.7628,2.6675,0.97365,1.4841e-06,0.1228,-0.015493,2.4743e-10,3.6723e-10,9.5645e-09,7.6599e-07,9.3147e-07,0.97365
94,110.25,0,0,0,1,300,1.3,1,15,0.01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,861,1,1.0667,53960,27322,39.206,2.2001e-09,346.02,1.1001e-10,17.301,40.168,7.3958,1.9311,-0.005575,2.0925e-07,0.0091983,0.0011445,9.7223e-11,9.7638e-10,9.6759e-10,8.6993e-07,9.4479e-07,-0.005575
95,110.25,10,0,0,1,300,1.3,1,15,0.01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,1197,1,1.85,53960,27322,39.206,2.2001e-09,346.02,1.1001e-10,17.301,40.168,7.3958,1.9311,1.0945,2.437e-06,0.014326,0.0014855,6.8592e-10,9.9517e-10,7.638e-09,9.2487e-07,9.1079e-07,1.0945
96,110.25,15,0,0,1,300,1.3,1,15,0.01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,1734,1,2.7667,53960,27322,39.206,2.2001e-09,346.02,1.1001e-10,17.301,40.168,7.3958,1.9311,1.533,1.9348e-05,0.02478,0.011625,6.4932e-10,6.0261e-10,5.8363e-09,9.1872e-07,9.6307e-07,1.533
97,110.25,17,0,0,1,300,1.3,1,15,0.01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,2294,1,3.05,53960,27322,39.206,2.2001e-09,346.02,1.1001e-10,17.301,40.168,7.3958,1.9311,1.625,2.1439e-05,0.033281,0.020151,7.26e-10,9.9515e-10,8.0156e-09,8.9228e-07,9.8672e-07,1.625
98,110.25,18,0,0,1,300,1.3,1,15,0.01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,3142,1,3.5833,53960,27322,39.206,2.2001e-09,346.02,1.1001e-10,17.301,40.168,7.3958,1.9311,1.6536,9.6246e-06,0.038439,0.023299,8.3968e-10,9.9421e-10,7.448e-09,8.5835e-07,9.7995e-07,1.6536
99,110.25,0,0,0,1,300,1.3,1,15,0.007,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,1124,1,2,75253,38054,34.515,1.2941e-09,341.62,6.4703e-11,17.081,64.001,8.1612,2.7727,-0.0052913,2.8327e-07,0.0091126,0.0011181,9.9612e-11,9.8215e-10,8.1537e-09,8.3281e-07,9.5797e-07,-0.0052914
100,110.25,10,0,0,1,300,1.3,1,15,0.007,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,1626,1,3.1333,75253,38054,34.515,1.2941e-09,341.62,6.4703e-11,17.081,64.001,8.1612,2.7727,1.0997,3.5705e-06,0.01421,0.0002679,3.309e-10,4.5758e-10,1.3862e-08,8.7381e-07,9.1863e-07,1.0997
101,110.25,15,0,0,1,300,1.3,1,15,0.007,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,2507,1,4.85,75253,38054,34.515,1.2941e-09,341.62,6.4703e-11,17.081,64.001,8.1612,2.7727,1.4903,6.8206e-06,0.025789,0.014565,2.4138e-10,2.4446e-10,5.9607e-09,8.9096e-07,9.9859e-07,1.4903
102,110.25,17,0,0,1,300,1.3,1,15,0.007,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,1,15.267,75253,38054,34.515,1.2941e-09,341.62,6.4703e-11,17.081,64.001,8.1612,2.7727,1.4827,0.0036747,0.044109,0.016865,3.7646e-07,7.8072e-07,2.3636e-05,6.609e-07,1.0081e-06,1.4801
103,110.25,18,0,0,1,300,1.3,1,15,0.007,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,1,14.517,75253,38054,34.515,1.2941e-09,341.62,6.4703e-11,17.081,64.001,8.1612,2.7727,1.3823,0.012345,0.065904,0.0080895,6.6316e-07,1.0496e-06,3.3732e-05,7.0605e-07,1.0974e-06,1.364
