-15.224,-14.843,-14.462,-14.081,-13.701,-13.32,-12.939,-12.558,-12.177,-11.797,-11.416,-11.035,-10.654,-10.273,-9.8927,-9.5119,-9.1311,-8.7504,-8.3696,-7.9888,-7.608,-7.2272,-6.8464,-6.4657,-6.0849,-5.7041,-5.3233,-4.9425,-4.5617,-4.181,-3.8002,-3.4194,-3.0386,-2.6578,-2.277,-1.8962,-1.5155,-1.1347,-0.75389,-0.37311,0.0076731,0.38846,0.76924,1.15,1.5308,1.9116,2.2924,2.6732,3.0539,3.4347,3.8155,4.1963,4.5771,4.9579,5.3386,5.7194,6.1002,6.481,6.8618,7.2426,7.6234,8.0041,8.3849,8.7657,9.1465,9.5273,9.9081,10.289,10.67,11.05,11.431,11.812,12.193,12.574,12.954,13.335,13.716,14.097,14.477,14.858,15.239,15.62,16.001,16.381,16.762,17.143,17.524,17.905,18.285,18.666,19.047,19.428,19.808,20.189,20.57,20.951,21.332,21.712,22.093,22.474
-0.68052,-0.7067,-0.73287,-0.82461,-0.99871,-1.1728,-1.2013,-1.184,-1.1668,-1.129,-1.0898,-1.0507,-1.0115,-0.97237,-0.93321,-0.89406,-0.8549,-0.81575,-0.77659,-0.73743,-0.69828,-0.65912,-0.61997,-0.58081,-0.54165,-0.5025,-0.46334,-0.42182,-0.37778,-0.33374,-0.2897,-0.24566,-0.20162,-0.15758,-0.11354,-0.073636,-0.039251,-0.0048666,0.036854,0.083618,0.1297,0.17337,0.21705,0.2593,0.29921,0.33913,0.37904,0.41895,0.45886,0.49877,0.53869,0.5786,0.61851,0.65842,0.69797,0.73715,0.77633,0.81607,0.85588,0.89569,0.9355,0.97531,1.0151,1.0549,1.0947,1.1346,1.1744,1.2142,1.254,1.2938,1.3272,1.3569,1.3866,1.4185,1.4509,1.4812,1.5034,1.5256,1.536,1.5391,1.5421,1.5234,1.4994,1.4754,1.4514,1.4275,1.3955,1.3359,1.2763,1.2281,1.1931,1.1582,1.1232,1.0883,1.0596,1.0421,1.0245,1.007,0.98951,0.97199
